Order ID,Order Date,Year,Month,Day,Segment,Category,Sub-Category,Region,Sales,Profit,Quantity,Discount
ORD-01921,2023-12-02,2023,Dec,2,Corporate,Furniture,Tables,Central,1210.99,94.83,5,0.1
ORD-01922,2023-07-12,2023,Jul,12,Home Office,Technology,Accessories,South,1240.52,-70.09,7,0.3
ORD-01923,2023-05-15,2023,May,15,Consumer,Office Supplies,Labels,Central,232.12,26.07,8,0.2
ORD-01924,2023-06-24,2023,Jun,24,Corporate,Furniture,Furnishings,Central,1610.25,131.91,9,0.1
ORD-01925,2023-11-08,2023,Nov,8,Consumer,Furniture,Bookcases,Central,1662.2,235.18,3,0.3
ORD-01926,2023-08-03,2023,Aug,3,Consumer,Furniture,Chairs,South,1382.81,57.81,1,0.2
ORD-01927,2023-01-05,2023,Jan,5,Corporate,Technology,Computers,West,616.24,98.24,8,0
ORD-01928,2023-08-08,2023,Aug,8,Home Office,Technology,Copiers,Central,1180.47,171.86,7,0.2
ORD-01929,2023-01-15,2023,Jan,15,Consumer,Furniture,Chairs,East,945.82,164.59,9,0.1
ORD-01930,2023-11-24,2023,Nov,24,Consumer,Furniture,Chairs,East,1117.3,66.95,8,0.3
ORD-01931,2023-10-14,2023,Oct,14,Consumer,Office Supplies,Storage,Central,239.87,79.48,5,0
ORD-01932,2023-08-17,2023,Aug,17,Consumer,Technology,Accessories,West,1654,-81.78,2,0.3
ORD-01933,2023-03-26,2023,Mar,26,Consumer,Technology,Computers,South,1062.59,24.81,10,0.3
ORD-01934,2023-07-17,2023,Jul,17,Home Office,Technology,Copiers,Central,2322.54,416.88,5,0
ORD-01935,2023-09-21,2023,Sep,21,Consumer,Furniture,Tables,Central,1796.13,350.55,5,0.2
ORD-01936,2023-01-25,2023,Jan,25,Consumer,Office Supplies,Labels,Central,318.77,65.7,6,0.1
ORD-01937,2023-03-16,2023,Mar,16,Home Office,Office Supplies,Paper,East,124.9,8.95,8,0.1
ORD-01938,2023-05-27,2023,May,27,Corporate,Technology,Copiers,East,1279.25,174.39,4,0.3
ORD-01939,2023-12-07,2023,Dec,7,Consumer,Technology,Computers,South,718.59,189.89,9,0.1
ORD-01940,2023-10-03,2023,Oct,3,Consumer,Furniture,Chairs,South,914.1,234.8,1,0
ORD-01941,2023-02-04,2023,Feb,4,Corporate,Technology,Computers,East,888.59,34.62,10,0.1
ORD-01942,2023-04-28,2023,Apr,28,Consumer,Technology,Computers,Central,1625.14,194,4,0.1
ORD-01943,2023-06-06,2023,Jun,6,Consumer,Office Supplies,Paper,East,342.33,16.76,9,0.3
ORD-01944,2023-05-27,2023,May,27,Consumer,Furniture,Furnishings,Central,1981.35,195.38,6,0.1
ORD-01945,2023-05-14,2023,May,14,Consumer,Furniture,Tables,Central,1476.57,63.12,4,0.4
ORD-01946,2023-08-19,2023,Aug,19,Corporate,Technology,Phones,Central,860.64,103.03,8,0
ORD-01947,2023-09-15,2023,Sep,15,Consumer,Furniture,Furnishings,South,1980.13,631.46,10,0
ORD-01948,2023-02-01,2023,Feb,1,Consumer,Office Supplies,Envelopes,West,388.58,59.86,8,0
ORD-01949,2023-12-15,2023,Dec,15,Consumer,Technology,Phones,East,2099.39,255.76,3,0.3
ORD-01950,2023-05-18,2023,May,18,Consumer,Furniture,Tables,South,593.39,55.98,2,0.1
ORD-01951,2023-03-19,2023,Mar,19,Home Office,Office Supplies,Appliances,South,83.37,27.91,10,0
ORD-01952,2023-04-18,2023,Apr,18,Home Office,Technology,Phones,West,714.73,65.82,2,0
ORD-01953,2023-01-08,2023,Jan,8,Consumer,Furniture,Chairs,East,425.89,23.23,7,0.3
ORD-01954,2023-02-28,2023,Feb,28,Consumer,Furniture,Furnishings,South,524.46,157.76,4,0
ORD-01955,2023-07-10,2023,Jul,10,Consumer,Furniture,Chairs,West,1828.2,513.19,4,0.1
ORD-01956,2023-11-25,2023,Nov,25,Home Office,Technology,Phones,South,931.35,123.54,5,0
ORD-01957,2023-07-29,2023,Jul,29,Home Office,Technology,Phones,East,387.28,78.77,7,0
ORD-01958,2023-04-04,2023,Apr,4,Consumer,Office Supplies,Labels,Central,432.04,20.8,2,0.3
ORD-01959,2023-06-19,2023,Jun,19,Consumer,Technology,Copiers,South,2320.03,101.99,2,0.3
ORD-01960,2023-02-07,2023,Feb,7,Consumer,Technology,Accessories,Central,2110.67,570.1,4,0
ORD-01961,2023-05-25,2023,May,25,Consumer,Technology,Accessories,East,1175.65,280.46,8,0.1
ORD-01962,2023-01-22,2023,Jan,22,Corporate,Furniture,Tables,South,1025.08,112.18,3,0.1
ORD-01963,2023-07-13,2023,Jul,13,Corporate,Technology,Copiers,West,1154.89,106.16,9,0.4
ORD-01964,2023-04-30,2023,Apr,30,Corporate,Technology,Phones,South,1435.63,130.68,2,0.4
ORD-01965,2023-07-06,2023,Jul,6,Consumer,Office Supplies,Supplies,West,209.22,48.9,7,0
ORD-01966,2023-01-12,2023,Jan,12,Corporate,Furniture,Chairs,East,542.94,55.78,9,0.2
ORD-01967,2023-10-23,2023,Oct,23,Corporate,Office Supplies,Supplies,East,186.43,42.77,1,0
ORD-01968,2023-10-20,2023,Oct,20,Consumer,Furniture,Chairs,South,926.83,224.58,2,0.2
ORD-01969,2023-08-24,2023,Aug,24,Consumer,Furniture,Chairs,West,1140.31,105.56,2,0.3
ORD-01970,2023-02-19,2023,Feb,19,Corporate,Office Supplies,Appliances,West,177.97,32.71,7,0.3
ORD-01971,2023-05-17,2023,May,17,Consumer,Furniture,Furnishings,Central,1180.54,237.65,5,0
ORD-01972,2023-07-07,2023,Jul,7,Consumer,Furniture,Bookcases,Central,946.39,157.21,9,0
ORD-01973,2023-03-06,2023,Mar,6,Consumer,Technology,Computers,Central,1371.41,372.73,1,0
ORD-01974,2023-01-26,2023,Jan,26,Consumer,Technology,Accessories,South,928.84,189.51,4,0
ORD-01975,2023-03-11,2023,Mar,11,Consumer,Office Supplies,Storage,West,419.59,92.14,5,0.2
ORD-01976,2023-01-03,2023,Jan,3,Consumer,Technology,Computers,West,1754.25,-96.66,3,0.4
ORD-01977,2023-08-03,2023,Aug,3,Consumer,Office Supplies,Appliances,Central,74.36,7.13,6,0
ORD-01978,2023-10-15,2023,Oct,15,Corporate,Office Supplies,Binders,East,115.91,28.19,10,0.2
ORD-01979,2023-04-02,2023,Apr,2,Home Office,Office Supplies,Paper,East,191.06,-9.2,1,0.3
ORD-01980,2023-07-05,2023,Jul,5,Consumer,Office Supplies,Envelopes,East,382.27,51.18,1,0
ORD-01981,2023-08-25,2023,Aug,25,Consumer,Technology,Accessories,East,389.18,-19.76,2,0.4
ORD-01982,2023-09-16,2023,Sep,16,Corporate,Furniture,Bookcases,Central,701.37,207.12,9,0
ORD-01983,2023-08-28,2023,Aug,28,Consumer,Technology,Computers,South,1067.5,112.45,8,0.1
ORD-01984,2023-03-01,2023,Mar,1,Consumer,Office Supplies,Appliances,West,441.46,109.17,9,0.1
ORD-01985,2023-02-12,2023,Feb,12,Consumer,Office Supplies,Paper,East,169.45,20.59,9,0
ORD-01986,2023-12-06,2023,Dec,6,Corporate,Furniture,Tables,East,1106.7,96.95,6,0.1
ORD-01987,2023-08-13,2023,Aug,13,Consumer,Office Supplies,Art,Central,401.37,77.7,1,0
ORD-01988,2023-07-27,2023,Jul,27,Home Office,Office Supplies,Supplies,East,353.74,-23.94,9,0.4
ORD-01989,2023-04-23,2023,Apr,23,Home Office,Office Supplies,Labels,West,278.83,46.24,4,0
ORD-01990,2023-07-15,2023,Jul,15,Home Office,Office Supplies,Labels,South,417.87,70.76,1,0
ORD-01991,2023-08-17,2023,Aug,17,Corporate,Office Supplies,Binders,South,208.12,15.64,6,0.2
ORD-01992,2023-07-23,2023,Jul,23,Consumer,Technology,Phones,East,1458.98,326.26,6,0.2
ORD-01993,2023-02-24,2023,Feb,24,Consumer,Technology,Accessories,East,1708.83,547.1,2,0
ORD-01994,2023-02-12,2023,Feb,12,Home Office,Technology,Copiers,East,1579.05,187,5,0
ORD-01995,2023-12-27,2023,Dec,27,Home Office,Technology,Phones,West,715.54,135.7,10,0
ORD-01996,2023-07-09,2023,Jul,9,Home Office,Furniture,Bookcases,East,1466.75,470.98,3,0
ORD-01997,2023-04-04,2023,Apr,4,Consumer,Furniture,Bookcases,East,337.77,45.63,1,0.3
ORD-01998,2023-02-10,2023,Feb,10,Consumer,Furniture,Tables,Central,1943.91,289.33,10,0.1
ORD-01999,2023-06-23,2023,Jun,23,Consumer,Furniture,Furnishings,East,1605.17,414.17,8,0.1
ORD-02000,2023-11-01,2023,Nov,1,Corporate,Office Supplies,Fasteners,East,417.29,38.81,7,0
ORD-02001,2023-05-28,2023,May,28,Home Office,Technology,Accessories,East,785.51,63.48,6,0
ORD-02002,2023-03-06,2023,Mar,6,Home Office,Office Supplies,Supplies,East,263.45,12.49,9,0.1
ORD-02003,2023-06-03,2023,Jun,3,Corporate,Office Supplies,Art,Central,404.83,137.3,6,0
ORD-02004,2023-06-27,2023,Jun,27,Corporate,Furniture,Bookcases,Central,566.13,47.97,1,0.2
ORD-02005,2023-01-31,2023,Jan,31,Consumer,Technology,Phones,East,1173.58,216.62,9,0.3
ORD-02006,2023-01-31,2023,Jan,31,Consumer,Technology,Copiers,South,904.22,270.32,9,0.1
ORD-02007,2023-05-17,2023,May,17,Corporate,Furniture,Tables,West,1278.06,144.2,6,0.1
ORD-02008,2023-04-26,2023,Apr,26,Consumer,Technology,Copiers,South,1893.73,322.36,1,0
ORD-02009,2023-04-22,2023,Apr,22,Consumer,Furniture,Chairs,East,1148.63,16.7,3,0.3
ORD-02010,2023-07-20,2023,Jul,20,Consumer,Furniture,Bookcases,West,1297.95,335.65,10,0
ORD-02011,2023-12-26,2023,Dec,26,Corporate,Furniture,Tables,Central,876.13,86.59,1,0
ORD-02012,2023-10-20,2023,Oct,20,Consumer,Office Supplies,Supplies,East,206.63,52.08,9,0
ORD-02013,2023-10-12,2023,Oct,12,Home Office,Technology,Computers,East,682.18,70.85,7,0
ORD-02014,2023-08-16,2023,Aug,16,Consumer,Furniture,Chairs,Central,1825.93,435.62,8,0.2
ORD-02015,2023-06-21,2023,Jun,21,Corporate,Office Supplies,Appliances,South,194.2,20.14,10,0
ORD-02016,2023-10-31,2023,Oct,31,Corporate,Furniture,Furnishings,East,707.99,101.35,3,0.1
ORD-02017,2023-01-05,2023,Jan,5,Home Office,Furniture,Bookcases,Central,1194.71,178.1,8,0
ORD-02018,2023-01-13,2023,Jan,13,Corporate,Furniture,Furnishings,East,472.6,97.97,4,0.2
ORD-02019,2023-10-09,2023,Oct,9,Consumer,Furniture,Tables,East,1407.02,138.21,9,0
ORD-02020,2023-03-05,2023,Mar,5,Corporate,Office Supplies,Binders,Central,285.78,-11.79,2,0.3
ORD-02021,2023-09-15,2023,Sep,15,Consumer,Technology,Accessories,East,1837.01,245.47,8,0.2
ORD-02022,2023-12-20,2023,Dec,20,Home Office,Furniture,Chairs,South,1254.1,340.34,6,0
ORD-02023,2023-05-02,2023,May,2,Consumer,Office Supplies,Art,East,278.95,26.32,3,0.3
ORD-02024,2023-09-18,2023,Sep,18,Home Office,Technology,Computers,Central,1041.74,274.9,2,0.1
ORD-02025,2023-09-21,2023,Sep,21,Consumer,Office Supplies,Envelopes,West,72.46,16.58,10,0
ORD-02026,2023-05-31,2023,May,31,Corporate,Technology,Computers,West,1701.66,163.31,2,0
ORD-02027,2023-05-23,2023,May,23,Consumer,Office Supplies,Art,West,421.48,41.23,6,0
ORD-02028,2023-10-23,2023,Oct,23,Corporate,Furniture,Chairs,West,1556.01,178.08,4,0
ORD-02029,2023-01-26,2023,Jan,26,Consumer,Technology,Computers,West,2080.49,569.17,8,0
ORD-02030,2023-07-03,2023,Jul,3,Home Office,Furniture,Chairs,West,946.52,38.98,3,0.1
ORD-02031,2023-09-15,2023,Sep,15,Consumer,Furniture,Chairs,South,745.82,22.96,1,0.1
ORD-02032,2023-06-26,2023,Jun,26,Corporate,Technology,Copiers,South,1296.9,225.45,2,0.3
ORD-02033,2023-11-09,2023,Nov,9,Corporate,Furniture,Chairs,East,1414.96,272.01,2,0
ORD-02034,2023-08-29,2023,Aug,29,Consumer,Office Supplies,Binders,West,292.01,18.17,1,0.1
ORD-02035,2023-05-15,2023,May,15,Consumer,Office Supplies,Appliances,Central,97.28,3.48,3,0.3
ORD-02036,2023-10-18,2023,Oct,18,Consumer,Office Supplies,Paper,South,256.03,45.84,9,0
ORD-02037,2023-07-08,2023,Jul,8,Home Office,Technology,Copiers,South,2283.32,418.89,7,0
ORD-02038,2023-03-20,2023,Mar,20,Consumer,Technology,Copiers,Central,1101.53,205.91,5,0.1
ORD-02039,2023-06-03,2023,Jun,3,Corporate,Technology,Copiers,South,2334.49,451.16,4,0.1
ORD-02040,2023-04-26,2023,Apr,26,Corporate,Furniture,Bookcases,South,601.02,39.04,3,0.1
ORD-02041,2023-07-17,2023,Jul,17,Consumer,Office Supplies,Paper,East,183.71,27.38,7,0
ORD-02042,2023-12-07,2023,Dec,7,Consumer,Office Supplies,Fasteners,Central,172.76,18.55,9,0
ORD-02043,2023-09-20,2023,Sep,20,Corporate,Office Supplies,Appliances,South,430.78,120.52,7,0
ORD-02044,2023-03-17,2023,Mar,17,Corporate,Office Supplies,Paper,South,171.67,31.09,4,0.1
ORD-02045,2023-03-10,2023,Mar,10,Corporate,Office Supplies,Labels,South,440.21,140.88,1,0
ORD-02046,2023-07-06,2023,Jul,6,Corporate,Furniture,Bookcases,West,1914.93,571.43,4,0
ORD-02047,2023-02-09,2023,Feb,9,Consumer,Office Supplies,Appliances,South,225.34,55.13,5,0.2
ORD-02048,2023-07-09,2023,Jul,9,Home Office,Office Supplies,Supplies,Central,260.77,-3.03,5,0.4
ORD-02049,2023-11-22,2023,Nov,22,Consumer,Furniture,Tables,South,942.81,139.16,5,0.4
ORD-02050,2023-07-21,2023,Jul,21,Consumer,Office Supplies,Appliances,South,435.74,85.56,5,0
ORD-02051,2023-03-06,2023,Mar,6,Consumer,Furniture,Bookcases,East,1219.62,286.15,10,0
ORD-02052,2023-06-06,2023,Jun,6,Consumer,Office Supplies,Storage,South,297.27,57.18,6,0.2
ORD-02053,2023-10-22,2023,Oct,22,Consumer,Furniture,Furnishings,West,509.57,17.15,5,0.1
ORD-02054,2023-03-11,2023,Mar,11,Consumer,Office Supplies,Paper,Central,140.64,46.68,5,0
ORD-02055,2023-01-27,2023,Jan,27,Home Office,Office Supplies,Appliances,West,165.67,55.34,2,0
ORD-02056,2023-06-04,2023,Jun,4,Corporate,Office Supplies,Art,East,243.16,-2.58,8,0.3
ORD-02057,2023-04-26,2023,Apr,26,Consumer,Office Supplies,Binders,East,273.91,58.57,9,0
ORD-02058,2023-07-02,2023,Jul,2,Home Office,Furniture,Chairs,East,938.85,-89.25,9,0.4
ORD-02059,2023-05-24,2023,May,24,Consumer,Furniture,Bookcases,West,1047.35,-52.23,8,0.4
ORD-02060,2023-01-25,2023,Jan,25,Consumer,Furniture,Tables,East,1481.72,214.98,3,0.3
ORD-02061,2023-04-24,2023,Apr,24,Home Office,Technology,Computers,South,1178.61,105.86,4,0.2
ORD-02062,2023-08-28,2023,Aug,28,Consumer,Furniture,Chairs,East,1874,375.04,8,0.2
ORD-02063,2023-10-02,2023,Oct,2,Consumer,Office Supplies,Fasteners,Central,317.35,28.5,3,0
ORD-02064,2023-09-05,2023,Sep,5,Home Office,Furniture,Tables,East,839.44,88.18,4,0.2
ORD-02065,2023-03-03,2023,Mar,3,Consumer,Technology,Computers,East,1914.63,451.9,9,0.1
ORD-02066,2023-11-18,2023,Nov,18,Corporate,Technology,Computers,East,775.93,102.49,6,0.1
ORD-02067,2023-06-29,2023,Jun,29,Corporate,Technology,Copiers,West,2188.44,530.15,3,0
ORD-02068,2023-10-22,2023,Oct,22,Corporate,Office Supplies,Art,Central,120.32,28.99,6,0.2
ORD-02069,2023-12-04,2023,Dec,4,Corporate,Office Supplies,Storage,West,128.99,-7.58,10,0.4
ORD-02070,2023-04-08,2023,Apr,8,Home Office,Technology,Computers,East,953.22,63.5,4,0.4
ORD-02071,2023-07-01,2023,Jul,1,Consumer,Furniture,Furnishings,East,1172.22,242.39,2,0
ORD-02072,2023-01-26,2023,Jan,26,Corporate,Technology,Computers,South,1591.23,455.75,3,0
ORD-02073,2023-04-13,2023,Apr,13,Consumer,Furniture,Furnishings,East,582.03,102.23,9,0
ORD-02074,2023-04-24,2023,Apr,24,Home Office,Technology,Computers,East,2302.5,137.87,7,0.4
ORD-02075,2023-12-29,2023,Dec,29,Corporate,Technology,Accessories,South,1334.56,132.8,5,0.2
ORD-02076,2023-03-09,2023,Mar,9,Consumer,Office Supplies,Art,West,125.54,41.22,9,0
ORD-02077,2023-01-09,2023,Jan,9,Corporate,Office Supplies,Labels,Central,448.92,58.92,10,0.2
ORD-02078,2023-03-20,2023,Mar,20,Corporate,Technology,Computers,West,1844.83,164.85,7,0.2
ORD-02079,2023-04-04,2023,Apr,4,Home Office,Technology,Accessories,West,1121.32,362.25,4,0
ORD-02080,2023-11-22,2023,Nov,22,Corporate,Technology,Computers,East,2085.89,466.25,5,0
ORD-02081,2023-07-23,2023,Jul,23,Corporate,Technology,Phones,West,392.59,16.43,9,0.2
ORD-02082,2023-06-06,2023,Jun,6,Corporate,Technology,Accessories,West,407.04,56.71,7,0
ORD-02083,2023-03-31,2023,Mar,31,Consumer,Furniture,Bookcases,South,705.12,40.44,7,0.4
ORD-02084,2023-02-02,2023,Feb,2,Consumer,Furniture,Furnishings,East,927.37,170.21,3,0.1
ORD-02085,2023-11-17,2023,Nov,17,Corporate,Technology,Copiers,Central,523.68,36.18,5,0.2
ORD-02086,2023-01-09,2023,Jan,9,Corporate,Technology,Copiers,West,1558.91,43.22,6,0.4
ORD-02087,2023-04-05,2023,Apr,5,Consumer,Office Supplies,Storage,East,167.87,32.5,1,0.3
ORD-02088,2023-02-06,2023,Feb,6,Corporate,Technology,Phones,West,1834.28,220.87,2,0
ORD-02089,2023-04-14,2023,Apr,14,Corporate,Office Supplies,Supplies,South,246.92,-2.56,10,0.4
ORD-02090,2023-09-25,2023,Sep,25,Consumer,Furniture,Furnishings,South,1820.57,93.89,10,0.1
ORD-02091,2023-04-05,2023,Apr,5,Consumer,Technology,Phones,South,2293.49,126.51,7,0.4
ORD-02092,2023-06-30,2023,Jun,30,Consumer,Technology,Computers,Central,785.02,196.33,7,0
ORD-02093,2023-06-18,2023,Jun,18,Consumer,Furniture,Bookcases,West,711.73,65.72,2,0
ORD-02094,2023-10-28,2023,Oct,28,Consumer,Office Supplies,Fasteners,South,377.26,112.48,10,0.1
ORD-02095,2023-11-24,2023,Nov,24,Consumer,Office Supplies,Envelopes,East,340.75,40.17,9,0
ORD-02096,2023-08-26,2023,Aug,26,Consumer,Furniture,Furnishings,South,993.54,39.87,5,0.4
ORD-02097,2023-02-15,2023,Feb,15,Consumer,Furniture,Bookcases,South,1480.25,221.11,6,0
ORD-02098,2023-01-17,2023,Jan,17,Consumer,Furniture,Bookcases,West,1110.04,265.29,7,0
ORD-02099,2023-05-20,2023,May,20,Corporate,Technology,Copiers,South,537.76,9.19,7,0.2
ORD-02100,2023-04-25,2023,Apr,25,Consumer,Furniture,Bookcases,South,1527.95,274.06,2,0
ORD-02101,2023-03-24,2023,Mar,24,Corporate,Technology,Computers,South,977.92,303.54,10,0
ORD-02102,2023-05-29,2023,May,29,Home Office,Technology,Accessories,South,1075.62,152.49,7,0.1
ORD-02103,2023-05-07,2023,May,7,Consumer,Furniture,Bookcases,Central,1572.15,348.14,2,0.1
ORD-02104,2023-06-06,2023,Jun,6,Corporate,Technology,Computers,West,2043.4,213.46,8,0.1
ORD-02105,2023-05-26,2023,May,26,Consumer,Office Supplies,Supplies,Central,78.49,9.38,1,0
ORD-02106,2023-10-31,2023,Oct,31,Consumer,Technology,Copiers,West,2351.71,133.89,3,0.1
ORD-02107,2023-02-23,2023,Feb,23,Home Office,Office Supplies,Envelopes,West,95.14,10.57,8,0
ORD-02108,2023-01-23,2023,Jan,23,Consumer,Furniture,Bookcases,West,802.27,24.11,8,0.3
ORD-02109,2023-10-27,2023,Oct,27,Consumer,Office Supplies,Binders,West,75.84,7.97,7,0.1
ORD-02110,2023-06-05,2023,Jun,5,Consumer,Furniture,Tables,East,1702.57,548.66,6,0
ORD-02111,2023-02-24,2023,Feb,24,Consumer,Furniture,Furnishings,Central,1762.23,216.34,10,0.2
ORD-02112,2023-07-20,2023,Jul,20,Consumer,Technology,Copiers,East,1487.98,285.89,2,0.3
ORD-02113,2023-10-21,2023,Oct,21,Corporate,Office Supplies,Labels,Central,280.86,28.09,6,0.1
ORD-02114,2023-07-23,2023,Jul,23,Consumer,Furniture,Tables,Central,400.74,44.12,3,0.1
ORD-02115,2023-04-08,2023,Apr,8,Home Office,Furniture,Tables,East,1761.4,200.28,5,0.1
ORD-02116,2023-04-04,2023,Apr,4,Consumer,Furniture,Chairs,East,826.11,60.17,7,0.4
ORD-02117,2023-09-16,2023,Sep,16,Corporate,Technology,Copiers,East,445.18,76.53,3,0.2
ORD-02118,2023-10-19,2023,Oct,19,Home Office,Technology,Phones,West,2147.81,546.81,8,0
ORD-02119,2023-08-13,2023,Aug,13,Home Office,Furniture,Bookcases,West,1989.16,171.3,6,0.1
ORD-02120,2023-01-30,2023,Jan,30,Consumer,Technology,Accessories,East,705.92,101.63,6,0.1
ORD-02121,2023-04-03,2023,Apr,3,Consumer,Furniture,Tables,West,657.75,163.37,4,0
ORD-02122,2023-01-05,2023,Jan,5,Consumer,Furniture,Furnishings,East,682.08,96.87,4,0
ORD-02123,2023-04-12,2023,Apr,12,Consumer,Technology,Phones,East,1717.3,242.99,6,0.3
ORD-02124,2023-01-06,2023,Jan,6,Consumer,Technology,Copiers,Central,1878.05,88.76,1,0.2
ORD-02125,2023-03-30,2023,Mar,30,Consumer,Technology,Phones,East,2258.42,735.71,10,0
ORD-02126,2023-10-12,2023,Oct,12,Corporate,Office Supplies,Storage,West,82.98,18.55,3,0.1
ORD-02127,2023-01-24,2023,Jan,24,Consumer,Furniture,Chairs,East,472.66,160.02,3,0
ORD-02128,2023-05-30,2023,May,30,Consumer,Technology,Copiers,South,2208,460.04,9,0.1
ORD-02129,2023-08-25,2023,Aug,25,Corporate,Office Supplies,Envelopes,South,193.38,27.41,10,0.1
ORD-02130,2023-11-04,2023,Nov,4,Home Office,Furniture,Bookcases,East,969.01,169.52,8,0.1
ORD-02131,2023-03-20,2023,Mar,20,Corporate,Technology,Computers,Central,1389.05,178.59,6,0
ORD-02132,2023-11-03,2023,Nov,3,Consumer,Office Supplies,Fasteners,South,221.01,49.15,9,0.1
ORD-02133,2023-03-17,2023,Mar,17,Home Office,Technology,Computers,South,1523.94,448.79,2,0
ORD-02134,2023-03-08,2023,Mar,8,Consumer,Office Supplies,Paper,South,437.15,62.79,6,0
ORD-02135,2023-12-19,2023,Dec,19,Corporate,Office Supplies,Binders,East,243.77,76.3,8,0
ORD-02136,2023-05-30,2023,May,30,Corporate,Office Supplies,Art,West,205.25,44.64,3,0.1
ORD-02137,2023-11-03,2023,Nov,3,Consumer,Office Supplies,Paper,South,110.56,13.09,8,0
ORD-02138,2023-07-18,2023,Jul,18,Corporate,Furniture,Furnishings,West,594.76,125.75,3,0.2
ORD-02139,2023-03-15,2023,Mar,15,Consumer,Furniture,Bookcases,Central,1313.05,209.43,4,0.3
ORD-02140,2023-04-10,2023,Apr,10,Corporate,Furniture,Tables,West,1959.95,218.64,1,0.1
ORD-02141,2023-06-06,2023,Jun,6,Consumer,Technology,Accessories,East,920.57,273.59,1,0
ORD-02142,2023-07-11,2023,Jul,11,Corporate,Technology,Accessories,East,1601.09,49.88,8,0.2
ORD-02143,2023-09-12,2023,Sep,12,Consumer,Technology,Computers,South,1232.14,90.18,10,0.1
ORD-02144,2023-06-12,2023,Jun,12,Consumer,Furniture,Furnishings,South,1116.6,137.57,6,0
ORD-02145,2023-10-18,2023,Oct,18,Consumer,Technology,Copiers,Central,1462.76,436.74,3,0
ORD-02146,2023-01-15,2023,Jan,15,Corporate,Technology,Computers,West,1562.1,155.06,7,0
ORD-02147,2023-04-22,2023,Apr,22,Consumer,Technology,Accessories,South,844.02,130.89,3,0.1
ORD-02148,2023-11-27,2023,Nov,27,Consumer,Office Supplies,Labels,West,88.16,-4.36,5,0.3
ORD-02149,2023-11-16,2023,Nov,16,Consumer,Technology,Accessories,East,768.09,107.7,9,0
ORD-02150,2023-01-21,2023,Jan,21,Consumer,Technology,Computers,West,508.14,64.91,3,0
ORD-02151,2023-02-18,2023,Feb,18,Home Office,Furniture,Chairs,Central,1578.63,429.44,9,0
ORD-02152,2023-03-20,2023,Mar,20,Home Office,Technology,Copiers,South,974.42,105.31,10,0
ORD-02153,2023-02-26,2023,Feb,26,Corporate,Furniture,Chairs,South,839.63,195.23,1,0.1
ORD-02154,2023-01-22,2023,Jan,22,Corporate,Furniture,Furnishings,South,1392.31,-75.14,6,0.4
ORD-02155,2023-09-24,2023,Sep,24,Consumer,Office Supplies,Supplies,South,178.51,23.6,2,0.3
ORD-02156,2023-11-02,2023,Nov,2,Consumer,Furniture,Bookcases,West,507.81,138.64,7,0
ORD-02157,2023-03-16,2023,Mar,16,Consumer,Furniture,Chairs,Central,1479.5,231.94,10,0
ORD-02158,2023-05-10,2023,May,10,Corporate,Office Supplies,Paper,Central,348.98,36.4,10,0
ORD-02159,2023-08-17,2023,Aug,17,Consumer,Office Supplies,Labels,East,318.34,19.08,9,0.1
ORD-02160,2023-01-11,2023,Jan,11,Consumer,Office Supplies,Supplies,South,79.91,21.63,1,0
ORD-02161,2023-01-03,2023,Jan,3,Consumer,Furniture,Tables,Central,644.9,-12.31,2,0.3
ORD-02162,2023-01-02,2023,Jan,2,Consumer,Furniture,Tables,Central,730.38,130.34,1,0.1
ORD-02163,2023-07-01,2023,Jul,1,Corporate,Furniture,Furnishings,West,1428.77,137.31,7,0
ORD-02164,2023-10-01,2023,Oct,1,Corporate,Furniture,Furnishings,South,1888.38,147.06,9,0.1
ORD-02165,2023-04-16,2023,Apr,16,Home Office,Technology,Copiers,West,807.91,-8.06,2,0.4
ORD-02166,2023-09-16,2023,Sep,16,Consumer,Furniture,Furnishings,West,988.05,145.16,9,0
